"text","cmp_code","eu_code"
"Het gebruik van gewasbeschermingsmiddelen moet sterk worden teruggedrongen, terwijl bio-technologische bestrijding moet worden bevorderd.","501",NA
"Tot de vernieuwingen behoort de teelt van gewassen op kunstmatige substraat.","501",NA
"Bevorderd wordt dat het hierdoor ontstane afval zoveel mogelijk voor hergebruik geschikt gemaakt wordt.","416",NA
"Gestreefd wordt naar de ontwikkeling van gesloten systemen, waardoor het meststoffengebruik sterk kan worden beperkt.","501",NA
"De verbetering van de arbeidsomstandigheden in de tuinbouw verdient blijvende aandacht.","701",NA
"De overheid kan hieraan bijdragen door de totstandkoming van noodzakelijke voorzieningen te bevorderen.","701",NA
"VISSERIJ","H",NA
"66. Om de continuïteit van de zeevisserij veilig te stellen is quotering in Europees verband noodzakelijk, waarbij het afstaan of ruilen van quota tussen landen mogelijk moet zijn.","107",NA
"Door afspraken in en met de bedrijfstak en door goede controle moet de naleving van de quotering worden verzekerd.","403",NA
"Gelet op de bestaande grote overcapaciteit dient spoedig een saneringsregeling tot stand te komen.","416",NA
"Waar zich mogelijkheden tot uitbreiding van de schelpdierencultuur voordoen moeten deze worden benut met behoud van de natuurlijke voedselplaatsen van vissen, vogels en zeehonden.","501",NA
"LANDSCHAP EN LANDINRICHTING","H",NA
"67. De landschappelijke waarde van ons land wordt vooral bepaald door de verscheidenheid van landschappen.","501",NA
"Deze verscheidenheid dient gehandhaafd en waar mogelijk versterkt te worden, zonder dat dit tot verstarring behoeft te leiden.","501",NA
"De overheid bevordert de verscheidenheid door planologische maatregelen in combinatie met subsidiëring van landschapsonderhoud en met landschapsontwikkeling.","501",NA
"De Landinrichtingswet biedt een geschakeerd instrumentarium om te komen tot verbetering van de inrichting van het landelijk gebied.","501",NA
"Bij de urgentiebepaling, het opnemen op het voorbereidingsschema en de planvorming moeten de behoeften van het gebied en de wensen van de ingelanden centraal staan.","501",NA
"Bij de plannen moet echter tevens worden gestreefd naar een verbetering van de condities voor natuur en milieu in het gebied.","501",NA
"Plannen welke alleen ten koste van natuur en milieu kunnen worden gerealiseerd moeten worden afgewezen.","501",NA
"RUIMTELIJKE ORDENING","H",NA
"68. Mede als gevolg van de totstandkoming van een interne markt in Europa wordt de ontwikkeling van de Nederlandse samenleving steeds meer beïnvloed door de ontwikkelingen in Europa.","108",NA
"Nieuwe economische centra concurreren met bestaande centra in Nederland.","407",NA
"Het is daarom van grote betekenis, dat economische centra zoals rond Rotterdam en Amsterdam de kans krijgen zich aan te passen aan nieuwe internationale verhoudingen.","407",NA
"Daarnaast dienen sectoren van onze economie waarin Nederland dankzij natuurlijke en geografische factoren sterk is, zich verder te kunnen ontplooien.","408",NA
"De Randstad kan echter niet los worden gezien van overig Nederland.","408",NA
"Daarom moeten alle regio's de gelegenheid krijgen bij te dragen aan de verdere ontwikkeling van de samenleving.","408",NA
"De aanwijzing van stedelijke knooppunten buiten de Randstad, met daaraan verbonden extra vestigingsfaciliteiten, kan daartoe een nuttig instrument zijn.","411",NA
"Het ruimtelijk beleid moet mede dienstbaar zijn aan de bescherming van natuur en landschap en de terugdringing van de verontreiniging van het milieu.","501",NA
"Het is mede daarom van belang dat wonen en werken meer op elkaar afgestemd worden en niet onnodig worden geconcentreerd in de Randstad.","701",NA
"Vergroting van de leefbaarheid van steden en dorpen is noodzakelijk.","411",NA
"Voor stadsen dorpsvernieuwing dienen daarom extra middelen beschikbaar te worden gesteld.","411",NA
"Het rijk dient echter te voorkomen, dat door hem aangewezen groeikernen als gevolg van beleidswijzigingen in problemen komen.","411",NA
"In kleine kernen moeten elementaire voorzieningen op korte afstand beschikbaar zijn.","706",NA
"Personen die economisch of sociaal aan zo'n kern verbonden zijn moeten de mogelijkheid hebben zich daar te vestigen.","706",NA
"Van een dringende behoefte aan ruimte waarin een Markerwaard zou kunnen voorzien is thans geen sprake.","501",NA
"Daarom behoort het Markermeer als waardevol natuurgebied in stand te blijven.","501",NA
"Wel dient gelet op de ruimtebehoefte in het westen verder onderzoek plaats te vinden naar de aanleg van een kustlokatie nabij het Westland.","411",NA
"VOLKSHUISVESTING","H",NA
"69. Met name als gevolg van aangegane langjarige subsidieverplichtingen zijn de uitgaven voor de volkshuisvesting sterk gestegen en moeilijk beheersbaar.","505",NA
"Zonder nadere maatregelen dreigen mensen die nu op hulp van de overheid zijn aangewezen ter voorziening in hun huisvesting hiervan de dupe te worden.","505",NA
"De overheid dient dan ook een aantal samenhangende maatregelen te treffen, waartoe in ieder geval behoren:  -beperking van de objectsubsidies;","505",NA
"-sanering van oude verplichtingen door toe te staan dat woningwetwoningen die uit volkshuisvestingsoogpunt niet voor de verhuur beschikbaar moeten blijven worden verkocht aan de bewoners;","505",NA
"-handhaving van een goed en beheersbaar stelsel van individuele huursubsidie.","504",NA
"Teneinde te bevorderen dat gesubsidieerde huurwoningen ook daadwerkelijk beschikbaar zijn voor de laagste inkomensgroepen is voor de toewijzing van woonruimte een redelijke relatie tussen huur en inkomen van essentiële betekenis.","504",NA
"Overheid en woningcorporaties verlenen ook overigens prioriteit aan de doorstroming van huurders met relatief hoge inkomens.","505",NA
"In 1992 wordt nagegaan of dit beleid ook daadwerkelijk een succes belooft te worden.","303",NA
"Als dat onvoldoende het geval is zal de doorstroming op een minder vrijblijvende manier moeten worden bevorderd, b.v. door het sluiten van tijdelijke huurcontracten en woonvergunningen.","505",NA
"Een bijzondere verantwoordelijkheid heeft de overheid voor de huisvesting van burgers die op bepaalde woningen aangewezen zijn en niet in staat zijn deze zonder overheidssteun te verwerven of te bewonen, zo- als ouderen, gehandicapten en grote gezinnen.","503",NA
"INKOMEN","H",NA
"70.Ook in de komende jaren zal het nodig zijn de inkomens in de marktsector te matigen.","403",NA
"Een gematigde inkomensontwikkeling kan ervoor zorgen dat de verschillen tussen de marktsector en de collectieve sector niet groter worden.","403",NA
"Het minimumloon dient toereikend te zijn om een gezin van te kunnen onderhouden.","603",NA
"De leeftijd waarop het minimum-volwassenenloon kan worden verkregen wordt daarom niet verhoogd.","412",NA
"Een verlaging van het nettominimumloon wordt afgewezen.","412",NA
"Het inkomensbeleid van de overheid moet rekening houden met de omstandigheden op de arbeidsmarkt.","401",NA
"Dat kan het noodzakelijk maken dat loonsverbeteringen worden gerealiseerd voor specifieke categorieën overheidspersoneel.","303",NA
"Financiële ruimte kan hiervoor worden vrijgemaakt door gerichte beperkingen van de totale hoeveelheid overheidspersoneel.","303",NA
"De voorgestelde milieuheffingen kunnen belangrijke koopkrachteffecten hebben.","501",NA
"Voor de laagstbetaalden moet compensatie worden geboden voor het dreigende koopkrachtverlies.","503",NA
"Daarbij kan worden gedacht aan het inzetten van overreserves bij de sociale fondsen voor premieverlaging.","503",NA
"SOCIALE ZEKERHEID","H",NA
"71. Het beslag dat de sociale zekerheid legt op het nationale inkomen is bij voortduring te hoog.","505",NA
"Een vermindering van dit beslag zal met name moeten worden bereikt door een gericht volumebeleid.","505",NA
"De toetredingseisen tot de WAO dienen te worden verscherpt, onder een gelijktijdige aanscherping van de verplichting voor werkgevers gedeeltelijk arbeidsongeschikten in dienst te houden.","505",NA
"Het werkgeversdeel van de arbeidsongeschiktheidspremies wordt gedifferentieerd, waardoor werkgevers die er beter in slagen arbeidsongeschikten in dienst te houden met lagere premies worden geconfronteerd.","505",NA
"Uitkeringen voor werkloosheid dienen nu voornamelijk voor inkomensvervanging.","505",NA
"Een deel van deze gelden zou produktiever kunnen worden aangewend, b.v. door met behulp van terugploegregelingen nieuwe werkgelegenheid te genereren.","505",NA
"In de komende kabinetsperiode wordt een voorzichtig begin gemaakt met een verbreding van de grondslag voor de premieheffing, waardoor de premielast minder eenzijdig op de factor arbeid rust.","505",NA
"De overheid houdt een speciale taak bij de bescherming van het minimumniveau.","503",NA
"Overdracht van het gehele traject van werknemersverzekeringen aan sociale partners wordt daarom afgewezen.","504",NA
"Wel is het mogelijk dat het bovenminimale traject onderdeel gaat uitmaken van de onderhandelingen over de arbeidsvoorwaarden.","505",NA
"Zo kan op een verantwoorde wijze worden vormgegeven aan de wens de sociale partners een grotere rol te laten spelen bij de uitvoering van de sociale zekerheid.","505",NA
"Dit mag echter niet leiden tot een verschil in uitkeringsniveau tussen georganiseerde en ongeorganiseerde werknemers.","505",NA
"De jarenlange bevriezing van uitkeringen en van minimumloonniveau wordt opgeheven.","401",NA
"Een herstel van de koppelingen conform de WAM-systematiek zonder meer is niet wenselijk.","505",NA
"Een eerlijke norm voor de stijging van uitkeringen en minimumloonniveau is de mutatie van het nationale inkomen per hoofd van de bevolking.","503",NA
"In het sociale zekerheidsstelsel dient op minimumniveau blijvend rekening te worden gehouden met gezinsverantwoordelijkheden.","603",NA
"De volledige individualisering van de volksverzekeringen wordt afgewezen.","504",NA
"De huidige generatie vrouwen moet ervan verzekerd zijn dat de toeslagen in de AOW ook voor hen in de toekomst zullen gelden.","503",NA
"De Algemene weduwen- en wezenwet moet op korte termijn ingrijpend worden herzien.","503",NA
"Daarbij dient rekening gehouden te worden met het feit dat steeds meer vrouwen zorgen voor een deel van het gezinsinkomen.","503",NA
"Tevens zal een voorziening getroffen moeten worden voor de alleen achterblijvende ouder met jonge kinderen.","504",NA
"Daarmee kan tevens erkenning worden gegeven aan de waarde van de arbeid van de verzorgende ouder.","504",NA
"In de afgelopen jaren is sterk bezuinigd op de kinderbijslag.","504",NA
"Vooral de grotere gezinnen zijn met de grootste kortingen geconfronteerd.","504",NA
"De kinderbijslag dient een groter deel van de kosten van kinderen te dekken.","504",NA
"Daarom dient in de komende periode 0,5 mld extra te worden uitgetrokken voor een boventrendmatige verhoging van de kinderbijslag.","504",NA
"BELASTINGEN","H",NA
"72. In de afgelopen periode zijn belangrijke stappen vooruit gezet bij de matiging van de progressielijn in de loon- en inkomstenbelasting.","503",NA
"Ook vond een belangrijke belastingverlaging plaats.","503",NA
"Het toptarief wordt echter al snel bereikt.","503",NA
"Vooral bij alleenverdieners betekent dit een forse belastingdruk.","503",NA
"Een gezinsvriendelijk beleid zou vooral moeten leiden tot de matiging van de belastingdruk bij alleenverdieners.","603",NA
"Daarom dient een begin te worden gemaakt met de invoering van een splitsingstelsel, zodra de financiële situatie daartoe aanleiding geeft.","303",NA
"De belastingvereenvoudiging conform de voorstellen van de commissie-Oort is te ver doorgeschoten voorzover het de positie van de alleenstaanden betreft.","303",NA
"Als een compensatie in de fiscale sfeer niet meer mogelijk is, zal bij de herziening van het stelsel van ziektekostenverzekeringen extra aandacht dienen te worden besteed aan de positie van alleenstaanden.","503",NA
"Nader onderzoek dient plaats te vinden naar de mogelijkheid van een verbreding van de grondslag van de loon- en inkomstenbelasting, waardoor de tarieven verder omlaag kunnen.","503",NA
"Het verschil tussen beide btw-tarieven is nog steeds te groot.","303",NA
"Dit verschil kan worden verkleind door samenhangende groepen van goederen en diensten over te hevelen naar het verlaagde tarief, onder een gelijktijdige verhoging van dat tarief.","303",NA
"Daarbij wordt, met het oog op de belangen van werkgelegenheid, voorrang gegeven aan de verlaging van de btw op dienstverlening.","303",NA
"De overdrachtsbelasting wordt in fasen afgeschaft.","303",NA
"Dit kan worden gefinancierd met een bescheiden verhoging van het huurwaardeforfait.","505",NA
"De bestrijding van belastingfraude wordt voortgezet en geïntensiveerd.","605",NA
"FINANCIERINGSTEKORT EN LASTENDRUK","H",NA
"73. De reductie van het financieringstekort is in de afgelopen periode een moeizaam proces geweest.","414",NA
"Dat is mede toe te schrijven aan de plotselinge ineenstorting van de energieprijzen.","414",NA
"Aan het eind van de volgende kabinetsperiode zal een situatie moeten zijn bereikt waarin de staatsschuld niet verder groeit.","414",NA
"Dat betekent een vermindering van het tekort met 3%.","414",NA
"Daarmee is een kleine extra marge ingebouwd vanwege de onzekerheden over de financiële ruimte die bestaat vanwege het meerekenen van de inflatoire ruimte.","414",NA
"Een tekortniveau van ruim 2% is ook op de langere termijn aanvaardbaar indien deze ruimte geheel wordt aangewend voor investeringen.","414",NA
"Mogelijke extra inkomsten ten gevolge van hogere energieprijzen dienen in eerste instantie te worden aangewend voor het vervroegd aflossen van staatsschulden.","414",NA
"Dat is gerechtvaardigd omdat de hoge aardgasbaten in het verleden voornamelijk werden aangewend voor consumptieve uitgaven.","414",NA
"Bij schuldaflossing kunnen de rentelasten dalen.","414",NA
"Daarmee komt ruimte vrij voor nieuw beleid.","414",NA
"Gegeven de prioriteit in dit verkiezingsprogramma voor investeringen in milieu, openbaar vervoer en stadsvernieuwing en voor tekortreductie, is er vooralsnog geen ruimte voor een betekenende verlaging van de collectieve lastendruk.","414",NA
"Wel zal naar vermogen getracht moeten worden de marginale druk verder te matigen door het verminderen van de betekenis van inkomensafhankelijke regelingen.","505",NA
"Het invoeren van nieuwe inkomensafhankelijke regelingen wordt afgewezen.","505",NA
"INFLATIE EN MONETAIR BELEID","H",NA
"74. Bij de bestrijding van de geldontwaarding zijn successen geboekt.","414",NA
"Het blijft echter noodzakelijk te waken tegen het opnieuw gaan oplopen van het inflatiecijfer.","414",NA
"Een voortgaande reductie van het financieringstekort en een terughouden monetair beleid zijn hiervoor onmisbare voorwaarden.","414",NA
"Van groot belang is het de uitholling van pensioenen door inflatie tegen te gaan.","414",NA
"Er is een klein begin gemaakt met het repareren van de zogenaamde pensioenbreuk.","504",NA
"Voortgaande wet- en regelgeving op dit terrein is evenwel nodig.","504",NA
"Hoofdstuk IV","H",NA
"DOOR HET DOEN ONTPLOOIEN VAN TALENTEN","H",NA
"De eigen zin en betekenis van elk mensenleven komt met name tot uitdrukking in de talenten welke God aan ieder mens afzonderlijk heeft gegeven.","603",NA
"Deze talenten kunnen grote verschillen vertonen maar zijn in de dienst van God altijd waardevol.","603",NA
"De mens behoort ze dan ook in Zijn dienst te gebruiken in het belang van de verdere ontwikkeling van de samenleving (vgl. Matt. 25 en Lukas 19).","603",NA
"De mens is in de eerste plaats zelf verantwoordelijk voor het tot ontplooiing brengen van zijn talenten.","505",NA
"De overheid moet met het oog op de ontwikkeling van de samenleving hiervoor waar nodig de voorwaarden scheppen, opdat mannen en vrouwen, ouderen en jongeren hun talenten kunnen ontplooien in onderwijs en cultuur, in arbeid en vrije tijd.","504",NA
"Zij dient daarbij rekening te houden met verschillen in talenten en taken.","504",NA
"OVERHEID EN ONDERWIJS","H",NA
"75. Het is van grote openbare betekenis dat voldoende onderwijs van goede kwaliteit gegeven wordt.","506",NA
"Het behoort daarom tot de taak van de overheid de mogelijkheden te scheppen dat alle kinderen voor hen passend onderwijs kunnen volgen.","506",NA
"De toegankelijkheid van de onderscheiden onderwijssoorten moet zijn verzekerd.","506",NA
"De verantwoordelijkheid voor de inhoud van het onderwijs ligt bij de school, de overheid ziet toe op de deugdelijkheid van het door haar bekostigde onderwijs.","506",NA
"De overheid mag het onderwijs dan ook niet gebruiken voor het ingang doen vinden van politieke opvattingen over maatschappelijke vraagstukken zoals de emancipatie van vrouwen en meisjes.","603",NA
"VRIJHEID VAN ONDERWIJS","H",NA
"76. De grondwettelijk gegarandeerde vrijheid van onderwijs is onmisbaar om de verantwoordelijkehid van de ouders voor de opvoeding en het onderwijs van hun kinderen inhoud te geven.","203",NA
"Deze vrijheid dient dan ook in de meest ruime zin te worden gehandhaafd.","201",NA
"Het karakter van deze vrijheid brengt met zich mee, dat het bevoegd gezag van een school onderscheid mag maken bij het toelaten tot de school.","603",NA
"Het heeft dan ook het recht van personeelsleden en van (ouders van) leerlingen of studenten instemming te vragen met de grondslag van de school.","603",NA
"Pleidooien voor een meer decentrale regelgeving van het onderwijs moeten worden afgewezen omdat deze tekort doen aan de taak van de rijksoverheid de vrijheid van onderwijs op alle niveaus en in het gehele land te bewaken.","302",NA
"De autonomie van bijzondere scholen moet worden vergroot.","603",NA
"Daardoor wint de vrijheid van onderwijs aan betekenis en krijgen de schoolbesturen een grotere eigen verantwoordelijkheid in de besteding van middelen voor de kosten van personeel en materieel.","603",NA
"Een volledige budgettering van de vergoedingen voor de uitgaven in het primair en het voortgezet onderwijs zal echter niet mogelijk zijn vanwege de grote verschillen in kosten tussen de scholen en de onmogelijkheid voor kleine scholen grote financiële risico's op te vangen.","506",NA
"Teneinde de vrijheid van schoolkeuze veilig te stellen moet binnen de onderscheiden richtingen van onderwijs een goede spreiding van onderwijsvoorzieningen aanwezig zijn, niet alleen voor wat betreft het primair onderwijs maar ook van voortgezet onderwijs.","506",NA
"Goede vervoersregelingen zijn daarbij onmisbaar.","411",NA
"Om recht te doen aan het verschil in verantwoordelijkheid van de overheid voor het openbaar en het bijzonder onderwijs moeten voorschriften voor het openbaar onderwijs niet zonder meer gelden als bekostigingsvoorwaarde voor het bijzonder onderwijs.","603",NA
"Voor extra bekostigingsvoorwaarden voor het bijzonder onderwijs, welke niet als eisen van deugdelijkheid kunnen worden aangemerkt, is geen plaats.","603",NA
"DEUGDELIJKHEID VAN HET ONDERWIJS","H",NA
"77. De scholen zijn verantwoordelijk voor kwalitatief goed onderwijs, waardoor leerlingen en studenten de gelegenheid krijgen hun talenten te ontplooien.","506",NA
"De overheid dient hieraan bij te dragen door het stellen van eisen van deugdelijkheid ter bewaking van het niveau van het onderwijs.","506",NA
"Zij bevordert dat voldoende gekwalificeerde leraren beschikbaar zijn, zowel door goede opleidings-en nascholingsmogelijkheden als door verbetering van toekomstperspectieven voor leraren.","506",NA
"Het formuleren van eindtermen kan voor het voortgezet onderwijs een goed instrument zijn voor toetsing en bewaking van de kwaliteit van het onderwijs.","506",NA
"De overheid kan dergelijke eindtermen alleen voor het openbaar onderwijs vaststellen.","506",NA
"Voor het bijzonder onderwijs behoort dit tot de taak van het bevoegd gezag.","603",NA
"In verband met zijn verantwoordelijkheid voor de deugdelijkheid van het onderwijs is de minister bevoegd te toetsen of deze eindtermen in overeenstemming zijn met het niveau van de desbetreffende onderwijssoort.","506",NA
"De overheid is bevoegd aan te geven waar zich kwalitatieve problemen in het onderwijs voordoen.","506",NA
"De scholen dienen de gelegenheid te krijgen deze problemen zelf op te lossen.","507",NA
"De onderwijsverzorgingsstructuur staat daartoe mede ten dienste van de scholen.","506",NA
"De scholen moeten vrij kunnen beslissen met welke schoolbegeleidingsdienst zij een relatie aangaan.","603",NA
"Bijzondere scholen moeten een beroep kunnen doen op een schoolbegeleidingsdienst van eigen signatuur.","603",NA
"Democratiseringseisen kunnen niet als eisen van deugdelijkheid worden beschouwd.","603",NA
"Evenmin is er een andere rechtsgrond om de vrijheid van onderwijs hierdoor te beperken.","201",NA
"Zij behoren dan ook niet aan het bijzonder onderwijs te worden gesteld.","201",NA
"ONDERWIJS EN MAATSCHAPPIJ","H",NA
"78. Het onderwijs moet een belangrijke bijdrage leveren aan het beheer en de ontwikkeling van de schepping.","603",NA
"De snelle ontwikkelingen in het bedrijfsleven, mede gestimuleerd door toenemende internationale concurrentie, nopen tot een voortdurende afstemming van in het bijzonder het beroepsonderwijs op deze ontwikkelingen.","603",NA
"De structuur en inhoud van het beroepsonderwijs vragen dan ook bijzondere aandacht.","507",NA
"Bedrijfstaksgewijs overleg tussen onderwijs en bedrijfsleven moet een vaste plaats hebben in het beroepsonderwijs.","507",NA
"Ook beroepsonderwijs is echter meer dan opleiding voor een beroep.","507",NA
"Dit onderwijs moet dan ook gegeven worden in overeenstemming met de keuze naar richting van de leerlingen en hun ouders.","506",NA
"Mede daarom mag tijdens en na een proces van herstructurering de stichting van nieuwe scholen of afdelingen niet uitgesloten worden.","506",NA
"PRIMAIR ONDERWIJS","H",NA
"79. In het belang van een goede spreiding van basisscholen naar richting dienen de stichtingsnormen voor deze scholen niet te worden verhoogd.","603",NA
"Een uitzondering kan worden gemaakt als meer scholen van dezelfde richting in één gemeente of kern gevestigd zijn.","603",NA
"De normen voor stichting en opheffing moeten voor openbare en bijzondere scholen gelijk zijn.","503",NA
"Ook kleine scholen boven de opheffingsnorm hebben aanspraak op een zodanige vergoeding, dat ze kunnen voldoen aan de eisen van kwalitatief goed onderwijs.","506",NA
"Voor het primair onderwijs dienen geen eindtermen te worden voorgeschreven.","506",NA
"De groei van het speciaal onderwijs kan niet los worden gezien van het nog onvoldoende realiseren van de zorgverbreding in het regulier onderwijs.","506",NA
"De bevriezingsmaatregel voor het speciaal onderwijs dient dan ook te worden beëindigd.","506",NA
"Van verdere groeibeperkende maatregelen kan alleen sprake zijn in samenhang met reële voorzieningen om aan de zorgverbreding in het reguliere onderwijs gestalte te geven.","506",NA
"Bij continuering van het onderwijsvoorrangsbeleid moeten de faciliteiten rechtstreeks ten goede komen aan de betrokken scholen.","506",NA
"VOORTGEZET ONDERWIJS","H",NA
"80. In het belang van het onderwijs dient spoedig duidelijkheid te komen over het wetsvoorstel inzake de basisvorming.","506",NA
"Dit voorstel is van betekenis, omdat het de eerste fase van het gehele voortgezet onderwijs in onderlinge samenhang regelt zonder bij voorbaat de huidige onderwijsstructuur te herzien.","506",NA
"Garanties dienen echter te bestaan dat zowel de huidige lbo-leerlingen als de leerlingen van gymnasia dit onderwijs overeenkomstig hun capaciteiten zullen kunnen volgen.","503",NA
"Heroverweging verdient het voorstel in ieder geval op de volgende punten: -het stellen van regels die voor openbaar en bijzonder onderwijs gelijkelijk gelden, zonder daarbij rekening te houden met het eigen karakter van sommige onderwijsrichtingen;","603",NA
"-de keuze voor een pakket van veertien vakken en in samenhang daarmee een te beperkte vrije ruimte van 20%;","506",NA
"-de introductie van uiteindelijk door de overheid vast te stellen eindtermen.","506",NA
"Als aan deze bezwaren niet tegemoet gekomen wordt moet voorrang gegeven worden aan verbeteringen voor bestaande schoolsoorten.","506",NA
"HOGER ONDERWIJS","H",NA
"81. In onze hoog-ontwikkelde samenleving is een goed en gevarieerd stelsel van hoger onderwijs van grote openbare betekenis.","506",NA
"De bestaande drie vormen van hoger onderwijs (het w.o., het h.b.o. en de open universiteit) bieden die variëteit.","506",NA
"Er zal voor moeten worden gewaakt dat het overbrengen van deze drie vormen van hoger onderwijs in één wettelijke regeling niet leidt tot functieverlies van elk van deze drie.","506",NA
"De beoogde deregulering van de onderwijswetgeving mag niet leiden tot een beperking van mogelijkheden van identiteitshandhaving bij de bijzondere instellingen.","603",NA
"Het mag niet zo zijn dat de kwaliteitsbewaking door de overheid leidt tot een inhoudelijke bemoeienis met het onderwijs.","506",NA
"WETENSCHAPPELIJK ONDERWIJS","H",NA
"82. De slagvaardigheid van de instellingen voor wetenschappelijk onderwijs kan worden vergroot door minder bemoeienis van de overheid met de bestuurswijze en met de arbeidsvoorwaarden.","303",NA
"Door de vorming van een aantal sectoren krijgen de instellingen meer vrijheid bij de vormgeving van de verschillende studierichtingen.","506",NA
"Een totale verbrokkeling van studierichtingen, die zou kunnen ontstaan bij een algehele doorvoering van het voucher-systeem, dient te worden voorkomen.","506",NA
"Aan het eind van de komende kabinetsperiode dient te worden nagegaan in hoeverre de tweede fase aan haar verwachtingen heeft voldaan.","506",NA
"Medefinanciering van het wetenschappelijk onderzoek door het bedrijfsleven hoeft niet te worden afgewezen, maar dat ontslaat de overheid niet van de plicht zorg te dragen voor een toereikend niveau van fundamenteel onderzoek.","506",NA
"De eventueel noodzakelijke selectie bij de toelating tot het wetenschappelijk onderwijs dient te geschieden op inhoudelijke gronden.","506",NA
"Gezien de beperkte inschrijvingsduur verdient een goede selectie bij de aanvang van de studie de voorkeur boven een selecterende functie van de propedeuse.","506",NA
"Bij de taakverdeling en concentratie van het theologisch onderwijs dienen de niet of in belangrijke mate niet door de overheid bekostigde opleidingen buiten beschouwing te blijven.","603",NA
"De onafhankelijkheid van de kerken is ermee gediend indien de kerken zelf verantwoordelijk zijn voor de financiering van hun ambtsopleidingen.","603",NA
"De regering dient daarom het overleg te openen met de kerken gericht op de overname door de kerken van de financiële verantwoordelijkheid voor de kerkelijke ambtsopleidingen.","603",NA
"HOGER BEROEPSONDERWIJS","H",NA
"83. Bij het beleid inzake het hoger beroepsonderwijs dient onderkend te worden dat deze soort van onderwijs voornamelijk bijzonder onderwijs is.","603",NA
"Meer nog dan bij het wetenschappelijk onderwijs is het nodig erop te letten dat bij deregulering dit bijzondere karakter niet in het geding komt.","603",NA
"Dat betekent onder meer dat instellingen het recht moeten behouden vanuit levensbeschouwelijk oogpunt hun eigen toelatingsbeleid te voeren,","603",NA
"dat ook financieel ruimte moet worden geboden voor het vormgeven van de eigen identiteit,","506",NA
"En dat de versterkte marktwerking niet mag leiden tot een harder klimaat waardoor ook het bijzondere karakter van een instelling kan worden geschaad.","603",NA
"Ook kleine scholen met een eigen karakter, die hun bestaansrecht hebben bewezen, hebben recht op een adequate financiering.","506",NA
"STUDIEFINANCIERING","H",NA
"84. De kosten voor het volgen van een opleiding van hoger onderwijs zijn in het algemeen veelal te hoog om zelf te brengen.","506",NA
"Omdat het hoger onderwijs toegankelijk dient te zijn voor iedereen die daarvoor voldoende capaciteiten heeft, ongeacht het inkomensniveau, is een studiefinancieringsstelsel nodig om de ontbrekende middelen aan te vullen.","503",NA
"De ouders blijven ook financieel aansprakelijk voor hun studerende kinderen.","503",NA
"Een ouder-onafhankelijk stelsel is daarom onverantwoord.","503",NA
"Het effect van zo'n stelsel kan zijn dat studenten uit de milieus met de kleinste inkomens met de hoogste schuldenlast worden opgezadeld.","503",NA
"De aanvullende beurs in het bestaande stelsel (die afhankelijk is van de hoogte van het ouderlijk inkomen) dient daarom te worden gehandhaafd.","503",NA
"Het bestaande stelsel kan worden vereenvoudigd door de reiskostenvergoeding te vervangen door een openbaar vervoerkaart.","303",NA
"Onderzocht dient te worden of een verdergaande vereenvoudiging mogelijk is door het recht op een uitwonendenbeurs te koppelen aan een objectief criterium als de afstandsgrens van ouderlijk huis tot studieplaats.","303",NA
"Het budget voor de studiefinanciering dient gelijk op te gaan met de trendmatige verhoging van de kinderbijslag.","506",NA
"Studenten aan v.w.o. - of m.b.o.-instellingen behouden ook na hun 18e verjaardag de kinderbijslag.","506",NA
"Een aanvullende studiekostenregeling kan worden getroffen indien het gaat om een dure of ver weg gelegen instelling.","506",NA
"KUNST EN CULTUUR","H",NA
"85. De overheid stimuleert dat kunstenaars hun artistieke kwaliteiten tot ontplooiing kunnen brengen.","502",NA
"Dit kan onder meer door het geven van opdrachten of stipendia aan kunstenaars, het aankopen van kunstwerken en het bekostigen van kunstonderwijs.","502",NA
"De kunstenaar blijft zelf verantwoordelijk voor zijn werk, maar de overheid aanvaardt een zekere mede-verantwoordelijkheid als zij kunst stimuleert of beloont.","502",NA
"Tot dit laatste behoort zij niet over te gaan als het uitingen betreft die duidelijk ingaan tegen normen in de openbare samenleving die zijn ontleend aan de Heilige Schrift.","603",NA
"Belangrijke uitingen van kunst en cultuur behoren in beginsel - zo nodig met steun van de overheid - voor ieder bereikbaar te zijn.","503",NA
"Op grond hiervan moet een verdere uitholling van het orkestenbestel worden voorkomen.","502",NA
"Zoveel mogelijk moet voorkomen worden dat culturele instellingen in vergaande mate afhankelijk zijn van de overheid.","502",NA
"Door middel van budgetfinanciering kan de eigen verantwoordelijkheid van instellingen voor het beleid worden bevorderd.","502",NA
"Op de overheid rust een specifieke verantwoordelijkheid voor het beschermen van waardevolle cultuurgoederen.","502",NA
"Voorkomen moet worden dat door verzelfstandiging van rijksmusea commerciële overwegingen de exploitatie gaan beheersen.","502",NA
"Grote aandacht is nodig voor de beveiliging van kunstwerken.","502",NA
"Voor onderzoekers en kunstenaars behoren rijksmusea speciale faciliteiten te bieden.","502",NA
"Decentralisatie van archieven is van belang, waarbij waarborgen moeten bestaan voor de toegankelijkheid en de bescherming van de archieven.","303",NA
"De overheid stimuleert dat belangrijke particuliere archieven in beheer komen bij de overheid of bij wetenschappelijke instituten.","502",NA
"Mede als gevolg van de luchtverontreiniging zijn extra investeringen nodig in monumenten.","502",NA
"Daarnaast vragen ook jongere monumenten de aandacht.","502",NA
"Een versnelde inventarisatie en bescherming hiervan is nodig.","502",NA
